latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,type
34.463,-118.985,333.7,1.9,1.4,2017-12-12,0630,Terra,MODIS,100,6.1,286.2,94.6,0
34.457,-118.975,320.6,1.3,1.1,2017-12-12,1833,Terra,MODIS,64,6.1,297.4,20.1,0
34.447,-118.977,318.8,1.3,1.1,2017-12-12,1833,Terra,MODIS,49,6.1,296.2,15.8,0
34.444,-118.965,311.1,3.9,1.8,2017-12-12,0908,Aqua,MODIS,63,6.1,287.2,84.8,0
34.442,-118.929,311.7,3.9,1.8,2017-12-12,0908,Aqua,MODIS,65,6.1,287.9,86.8,0
34.427,-118.969,301.9,3.9,1.8,2017-12-12,0908,Aqua,MODIS,12,6.1,287.7,45.1,0
34.426,-118.933,319.2,3.9,1.8,2017-12-12,0908,Aqua,MODIS,98,6.1,287.8,134.3,0
34.456,-118.97,304.5,3.9,1.8,2017-12-12,0908,Aqua,MODIS,60,6.1,286.5,57.9,0
34.44,-118.972,306.9,3.9,1.8,2017-12-12,0908,Aqua,MODIS,63,6.1,286.5,67,0
34.422,-118.941,312.8,3.9,1.8,2017-12-12,0908,Aqua,MODIS,72,6.1,286.9,94.2,0
34.455,-118.973,322.7,2,1.4,2017-12-13,0535,Terra,MODIS,100,6.1,290.2,60.5,0
34.46,-118.985,339.7,1,1,2017-12-13,0951,Aqua,MODIS,100,6.1,290.5,44.9,0
34.458,-118.975,417.9,1,1,2017-12-13,0951,Aqua,MODIS,100,6.1,309.6,383.5,0
34.451,-118.987,306.1,1,1,2017-12-13,0951,Aqua,MODIS,41,6.1,289,8,0
34.449,-118.977,325.9,1,1,2017-12-13,0951,Aqua,MODIS,100,6.1,293.4,25.3,0
34.447,-118.968,326,1.3,1.1,2017-12-13,2053,Aqua,MODIS,81,6.1,300.1,27.7,0
34.445,-118.98,319.4,1.3,1.1,2017-12-13,2053,Aqua,MODIS,68,6.1,299.4,17.3,0
34.458,-118.985,302,1.3,1.1,2017-12-14,0618,Terra,MODIS,26,6.1,286.6,8.9,0
34.447,-118.967,345.2,2,1.4,2017-12-14,1821,Terra,MODIS,94,6.1,301.5,125.1,0
34.435,-118.968,332.2,2,1.4,2017-12-14,1821,Terra,MODIS,87,6.1,302.7,67.6,0
34.433,-118.951,332.2,2,1.4,2017-12-14,1821,Terra,MODIS,87,6.1,302.8,69.7,0
34.46,-118.976,330.3,2,1.4,2017-12-14,2136,Aqua,MODIS,85,6.1,299.2,63.8,0
34.455,-118.956,343.7,2,1.4,2017-12-14,2136,Aqua,MODIS,93,6.1,304.3,117.4,0
34.433,-118.937,324.2,3.1,1.7,2017-12-15,0523,Terra,MODIS,100,6.1,289.5,122.6,0
34.448,-118.939,361.3,3.1,1.7,2017-12-15,0523,Terra,MODIS,100,6.1,293.5,473.8,0
34.462,-118.944,326.4,3.1,1.7,2017-12-15,0523,Terra,MODIS,100,6.1,290.6,136.7,0
34.456,-118.971,306,3.1,1.7,2017-12-15,0523,Terra,MODIS,59,6.1,288.5,44.1,0
34.461,-118.948,328.7,3.1,1.7,2017-12-15,0523,Terra,MODIS,100,6.1,290.8,147.7,0
34.47,-118.976,300.2,3.1,1.7,2017-12-15,0523,Terra,MODIS,11,6.1,285.2,26.9,0
34.459,-118.933,315.9,1.3,1.1,2017-12-15,1904,Terra,MODIS,58,6.1,296.5,15.6,0
34.429,-118.94,320.5,1.3,1.1,2017-12-15,1904,Terra,MODIS,72,6.1,300.1,19.7,0
34.47,-118.968,341.9,1.3,1.1,2017-12-15,0939,Aqua,MODIS,100,6.1,288.9,68.4,0
34.467,-118.944,334.8,1.3,1.1,2017-12-15,0939,Aqua,MODIS,100,6.1,290.9,51.5,0
34.46,-118.97,304.5,1.3,1.1,2017-12-15,0939,Aqua,MODIS,10,6.1,287.9,10.2,0
34.457,-118.945,342.2,1.3,1.1,2017-12-15,0939,Aqua,MODIS,100,6.1,291.1,67.5,0
34.456,-118.932,348.2,1.3,1.1,2017-12-15,0939,Aqua,MODIS,100,6.1,292.6,84.2,0
34.447,-118.947,315.3,1.3,1.1,2017-12-15,0939,Aqua,MODIS,67,6.1,287.2,18.8,0
34.444,-118.921,388.5,1.3,1.1,2017-12-15,0939,Aqua,MODIS,100,6.1,299.8,271.9,0
34.436,-118.936,351.9,1.3,1.1,2017-12-15,0939,Aqua,MODIS,100,6.1,295.9,95.2,0
34.484,-118.987,325,3.2,1.7,2017-12-16,1809,Terra,MODIS,83,6.1,288.5,115.1,0
36.719,-119.895,305,1,1,2017-10-31,2112,Aqua,MODIS,39,6.1,289.9,3.3,0
36.717,-119.906,315.4,1,1,2017-10-31,2112,Aqua,MODIS,59,6.1,291.5,10.9,0
36.711,-119.975,361.3,1,1,2017-11-06,1857,Terra,MODIS,100,6.1,293.9,90.4,0
36.717,-119.967,301.7,2.5,1.5,2017-11-06,2035,Aqua,MODIS,44,6.1,284.6,20.7,0
36.722,-119.939,333.1,1,1,2017-11-15,1851,Terra,MODIS,83,6.1,290.5,31.7,0
36.721,-119.928,318.6,1,1,2017-11-15,1851,Terra,MODIS,64,6.1,290.2,14.7,0
36.762,-119.973,300.8,1,1,2017-12-17,1851,Terra,MODIS,41,6.1,286.2,4.4,0
36.711,-119.869,304.3,1,1,2017-12-17,1851,Terra,MODIS,55,6.1,287.5,5.9,0
36.749,-119.944,302.5,3.8,1.8,2018-02-18,1808,Terra,MODIS,45,6.1,289.4,21.8,0
36.759,-119.95,303,3.8,1.8,2018-02-18,1808,Terra,MODIS,50,6.1,289.4,24.2,0
36.746,-119.965,311,1.2,1.1,2018-02-18,2125,Aqua,MODIS,55,6.1,298.1,6.6,0
36.748,-119.959,325.9,1.2,1.1,2018-02-18,2125,Aqua,MODIS,83,6.1,297.9,24.7,0
36.758,-119.961,312.1,1.2,1.1,2018-02-18,2125,Aqua,MODIS,65,6.1,297.9,7.4,0
36.646,-119.979,331.2,1.1,1,2017-09-26,1904,Terra,MODIS,82,6.1,305.5,26.2,0
36.571,-119.954,317.5,1,1,2017-10-21,1857,Terra,MODIS,75,6.1,290.2,12.6,0
36.555,-119.912,306.8,1,1,2017-10-21,1857,Terra,MODIS,56,6.1,293.3,3.8,0
36.693,-119.815,304.9,1,1,2017-10-31,2112,Aqua,MODIS,35,6.1,289.6,3,0
36.692,-119.826,308.1,1,1,2017-10-31,2112,Aqua,MODIS,60,6.1,290.9,5.2,0
36.677,-119.954,312.1,1.3,1.1,2017-11-04,1910,Terra,MODIS,72,6.1,280.1,14.9,0
36.697,-119.96,307.3,2.3,1.5,2017-11-09,1928,Terra,MODIS,60,6.1,292.3,19.6,0
36.701,-119.964,307.4,2.3,1.5,2017-11-09,1928,Terra,MODIS,61,6.1,292.3,18.8,0
36.576,-119.823,311.6,1,1,2017-11-09,2106,Aqua,MODIS,54,6.1,294.6,7.1,0
36.694,-119.963,308.3,1,1,2017-11-09,2106,Aqua,MODIS,46,6.1,294.4,4.5,0
36.542,-119.963,310.6,3.8,1.8,2017-11-14,1808,Terra,MODIS,40,6.1,288.3,54.6,0
36.533,-119.927,322.6,3.8,1.8,2017-11-14,1808,Terra,MODIS,62,6.1,287.3,134,0
36.534,-119.926,315.1,4.6,2,2017-11-14,1946,Terra,MODIS,63,6.1,289.4,108.9,0
36.534,-119.932,319.8,4.6,2,2017-11-14,1946,Terra,MODIS,72,6.1,289.5,148.2,0
36.633,-119.816,314.7,1.6,1.2,2017-11-27,1916,Terra,MODIS,75,6.1,286.9,26.3,0
36.704,-119.968,317.8,1.3,1.1,2017-11-27,2054,Aqua,MODIS,68,6.1,284.8,24.1,0
36.562,-119.858,318.2,1.1,1.1,2017-12-04,2100,Aqua,MODIS,78,6.1,288.3,18.8,0
36.572,-119.86,327.4,1.1,1.1,2017-12-04,2100,Aqua,MODIS,85,6.1,289.5,29.5,0
36.661,-119.826,302.2,1.1,1.1,2017-12-04,2100,Aqua,MODIS,51,6.1,289,5.5,0
36.659,-119.839,300.1,1.1,1.1,2017-12-04,2100,Aqua,MODIS,29,6.1,288.2,4.4,0
36.618,-119.84,306.8,2.3,1.5,2017-12-21,2143,Aqua,MODIS,64,6.1,285.7,26.3,0
36.613,-119.845,303.1,2.3,1.5,2017-12-21,2143,Aqua,MODIS,55,6.1,285.7,18.8,0
36.653,-119.849,332.6,2.3,1.5,2017-12-21,2143,Aqua,MODIS,88,6.1,287.1,110.8,0
36.651,-119.875,332.6,2.3,1.5,2017-12-21,2143,Aqua,MODIS,88,6.1,286.8,110.4,0
36.686,-119.838,309.9,1,1,2018-02-10,1857,Terra,MODIS,68,6.1,294.4,6.4,0
36.685,-119.827,312.9,1,1,2018-02-10,1857,Terra,MODIS,72,6.1,293.3,8.7,0
36.668,-119.958,304.9,1,1,2018-02-10,1857,Terra,MODIS,56,6.1,293.8,3.8,0
36.621,-119.894,314,1,1,2018-02-10,1857,Terra,MODIS,73,6.1,294.1,9.7,0
36.578,-119.916,311.3,1,1,2018-02-10,1857,Terra,MODIS,69,6.1,295.1,6.3,0
36.576,-119.905,307.5,1,1,2018-02-10,1857,Terra,MODIS,63,6.1,294.3,3.4,0
36.624,-119.965,304.7,2.3,1.5,2018-02-13,1928,Terra,MODIS,53,6.1,288.9,16.9,0
36.628,-119.97,304.7,2.3,1.5,2018-02-13,1928,Terra,MODIS,60,6.1,288.6,17.2,0
36.544,-119.912,315.1,1,1,2018-02-13,2106,Aqua,MODIS,75,6.1,298.4,8.7,0
36.552,-119.961,306.9,1.5,1.2,2018-02-15,1916,Terra,MODIS,35,6.1,291.1,8.9,0
36.541,-119.964,333.5,1.5,1.2,2018-02-15,1916,Terra,MODIS,89,6.1,292.2,58.6,0
36.538,-119.947,318.6,1.5,1.2,2018-02-15,1916,Terra,MODIS,79,6.1,290.4,26.7,0
36.54,-119.957,325.9,1.3,1.1,2018-02-15,2054,Aqua,MODIS,84,6.1,297,29.8,0
36.537,-119.971,313.5,1.3,1.1,2018-02-15,2054,Aqua,MODIS,73,6.1,297.5,12.4,0
36.544,-119.966,318.2,1.9,1.3,2018-02-22,1922,Terra,MODIS,78,6.1,290.6,35.5,0
36.538,-119.97,325.6,1.1,1.1,2018-02-22,2100,Aqua,MODIS,84,6.1,297.2,24.2,0
36.643,-119.971,324,1.1,1,2018-03-05,1903,Terra,MODIS,83,6.1,289.3,24.3,0
36.671,-119.839,312.5,1.1,1,2018-03-15,2119,Aqua,MODIS,62,6.1,298,6.5,0
36.575,-119.81,320.3,1.5,1.2,2018-04-03,1833,Terra,MODIS,73,6.1,304.9,12.5,0
36.703,-119.806,306.4,1,1,2018-05-02,0601,Terra,MODIS,68,6.1,280.7,10.1,0
36.258,-118.5,353.2,1,1,2017-10-06,0600,Terra,MODIS,100,6.1,284.8,72.4,0
36.256,-118.511,304.4,1,1,2017-10-06,0600,Terra,MODIS,38,6.1,275.3,9.5,0
36.254,-118.482,354.9,1.2,1.1,2017-10-06,2118,Aqua,MODIS,97,6.1,301.2,86.7,0
36.251,-118.506,340.9,1.2,1.1,2017-10-06,2118,Aqua,MODIS,89,6.1,303.7,50.8,0
36.253,-118.5,306.9,3.5,1.8,2017-10-07,0643,Terra,MODIS,63,6.1,281.4,64.5,0
36.252,-118.494,341.2,1,1,2017-10-07,1845,Terra,MODIS,90,6.1,300.1,40.5,0
36.25,-118.483,331.8,1,1,2017-10-07,1845,Terra,MODIS,76,6.1,298.9,25.3,0
36.241,-118.473,321.4,3.2,1.7,2017-10-07,2023,Aqua,MODIS,64,6.1,295.6,84.3,0
36.258,-118.505,312.9,1.2,1.1,2017-10-08,0548,Terra,MODIS,86,6.1,279.9,18.9,0
36.241,-118.491,326,1,1,2017-10-08,2105,Aqua,MODIS,57,6.1,304,15.6,0
36.249,-118.498,387.9,1,1,2017-10-08,2105,Aqua,MODIS,100,6.1,313.4,179,0
36.247,-118.509,340.9,1,1,2017-10-08,2105,Aqua,MODIS,89,6.1,308.7,35.9,0
36.256,-118.511,323.4,1,1,2017-10-08,2105,Aqua,MODIS,61,6.1,305.9,12.8,0
36.249,-118.494,318,2.2,1.4,2017-10-09,0631,Terra,MODIS,96,6.1,281.3,62.6,0
36.254,-118.496,328.1,1.3,1.1,2017-10-09,1833,Terra,MODIS,50,6.1,289.5,32,0
36.243,-118.484,351.7,3.6,1.8,2017-10-09,2148,Aqua,MODIS,96,6.1,296.2,393.3,0
36.246,-118.48,328.9,1.7,1.3,2017-10-10,0536,Terra,MODIS,89,6.1,281.6,64,0
36.242,-118.501,315.3,1.7,1.3,2017-10-10,0536,Terra,MODIS,91,6.1,278.1,37.7,0
36.249,-118.477,327.4,1.9,1.4,2017-10-10,1916,Terra,MODIS,52,6.1,290,59.3,0
36.248,-118.501,330.6,1.9,1.4,2017-10-10,1916,Terra,MODIS,82,6.1,291,72.7,0
36.255,-118.478,317.7,1,1,2017-10-10,0950,Aqua,MODIS,95,6.1,279.5,20.7,0
36.249,-118.502,330.5,1,1,2017-10-10,0950,Aqua,MODIS,100,6.1,276.3,35.2,0
36.236,-118.48,330.3,1.2,1.1,2017-10-10,2053,Aqua,MODIS,81,6.1,298.8,31.3,0
36.236,-118.499,327.8,1.2,1.1,2017-10-10,2053,Aqua,MODIS,79,6.1,299.7,26.9,0
36.25,-118.474,351,1.1,1.1,2017-10-10,2053,Aqua,MODIS,95,6.1,295,73.5,0
36.246,-118.501,351.5,1.2,1.1,2017-10-10,2053,Aqua,MODIS,96,6.1,300.9,75.9,0
36.246,-118.495,341.2,1.4,1.2,2017-10-11,0619,Terra,MODIS,93,6.1,273.9,81.9,0
36.24,-118.499,327,1.4,1.2,2017-10-11,0619,Terra,MODIS,79,6.1,272.7,48.2,0
36.25,-118.501,312,1.4,1.2,2017-10-11,0619,Terra,MODIS,49,6.1,271,25,0
36.247,-118.504,345.9,1.9,1.3,2017-10-11,1821,Terra,MODIS,93,6.1,297,127.2,0
36.245,-118.48,346.7,1.9,1.3,2017-10-11,1821,Terra,MODIS,93,6.1,295.9,127.4,0
36.242,-118.511,335.3,1.9,1.3,2017-10-11,1821,Terra,MODIS,87,6.1,296.3,81.4,0
36.24,-118.488,346,1.9,1.3,2017-10-11,1821,Terra,MODIS,91,6.1,297.6,123.2,0
36.251,-118.469,326.7,2.2,1.5,2017-10-11,2136,Aqua,MODIS,33,6.1,292.6,61.5,0
36.227,-118.477,317,2.6,1.5,2017-10-12,0524,Terra,MODIS,81,6.1,277.2,72.7,0
36.255,-118.48,301,2.6,1.5,2017-10-12,0524,Terra,MODIS,25,6.1,276.8,31.1,0
36.233,-118.483,328.2,2.6,1.5,2017-10-12,0524,Terra,MODIS,100,6.1,279.3,119.1,0
36.242,-118.498,332.5,1.3,1.1,2017-10-12,1904,Terra,MODIS,85,6.1,289.9,45.9,0
36.239,-118.485,326.8,1.3,1.1,2017-10-12,1904,Terra,MODIS,55,6.1,289.6,32.8,0
36.238,-118.496,305,1.3,1.1,2017-10-12,0938,Aqua,MODIS,51,6.1,272.7,15.1,0
36.239,-118.489,333,1.7,1.3,2017-10-12,2041,Aqua,MODIS,85,6.1,295.5,60.9,0
36.235,-118.508,331.9,1.7,1.3,2017-10-12,2041,Aqua,MODIS,75,6.1,297.2,57.7,0
36.238,-118.496,331.1,1.7,1.3,2017-10-12,2041,Aqua,MODIS,72,6.1,296.9,54.8,0
36.234,-118.507,301.2,1.1,1,2017-10-13,0606,Terra,MODIS,23,6.1,272.5,9.1,0
36.244,-118.509,316,1.1,1,2017-10-13,0606,Terra,MODIS,92,6.1,274.7,20.1,0
36.244,-118.487,309.8,1.9,1.4,2017-10-13,1021,Aqua,MODIS,78,6.1,274.4,38.3,0
36.229,-118.468,342.7,1.4,1.2,2017-10-13,2124,Aqua,MODIS,91,6.1,298.4,70.9,0
36.238,-118.485,351,1.4,1.2,2017-10-13,2124,Aqua,MODIS,95,6.1,298.8,98.5,0
36.237,-118.5,346.2,1.4,1.2,2017-10-13,2124,Aqua,MODIS,93,6.1,301.3,83.3,0
36.235,-118.516,323.2,1.4,1.2,2017-10-13,2124,Aqua,MODIS,67,6.1,298.4,27.7,0
36.246,-118.518,340.3,1.4,1.2,2017-10-13,2124,Aqua,MODIS,89,6.1,300.7,65.5,0
36.238,-118.51,320.3,1,1,2017-10-14,1851,Terra,MODIS,74,6.1,296.3,14.9,0
36.236,-118.483,308.4,1.9,1.3,2017-10-14,0926,Aqua,MODIS,74,6.1,274.4,33.4,0
36.23,-118.494,343.1,2.6,1.5,2017-10-14,2029,Aqua,MODIS,92,6.1,300.9,180.7,0
36.237,-118.47,305.8,1,1,2017-10-15,0554,Terra,MODIS,29,6.1,282.5,9.4,0
36.236,-118.481,355.5,1,1,2017-10-15,0554,Terra,MODIS,100,6.1,289.5,81.3,0
36.234,-118.493,386,1,1,2017-10-15,0554,Terra,MODIS,100,6.1,296.8,190.4,0
36.229,-118.502,355,3.8,1.8,2017-10-15,1934,Terra,MODIS,97,6.1,298.3,489.2,0
36.238,-118.499,345.6,1.3,1.1,2017-10-15,1009,Aqua,MODIS,100,6.1,282.1,83.8,0
36.233,-118.471,351.7,1.3,1.1,2017-10-15,1009,Aqua,MODIS,100,6.1,288.7,101.4,0
36.229,-118.485,422.9,1.1,1,2017-10-15,2112,Aqua,MODIS,100,6.1,325.6,442.3,0
36.227,-118.496,387.9,1.1,1,2017-10-15,2112,Aqua,MODIS,100,6.1,315.7,193.4,0
36.226,-118.508,395.7,1.1,1,2017-10-15,2112,Aqua,MODIS,100,6.1,317.4,238.6,0
36.235,-118.51,407.9,1.1,1,2017-10-15,2112,Aqua,MODIS,100,6.1,315.5,320.7,0
36.228,-118.484,307,2.8,1.6,2017-10-16,0637,Terra,MODIS,70,6.1,282.5,48.2,0
36.226,-118.515,312.4,2.8,1.6,2017-10-16,0637,Terra,MODIS,85,6.1,280.3,66.3,0
36.228,-118.506,329.6,1.1,1,2017-10-16,1839,Terra,MODIS,83,6.1,298.1,27.3,0
36.227,-118.494,322.1,1.1,1,2017-10-16,1839,Terra,MODIS,74,6.1,299.5,17.2,0
37.521,-119.407,316.5,1.3,1.1,2017-09-01,1910,Terra,MODIS,37,6.1,298.2,14.6,0
37.523,-119.417,303.7,1.1,1.1,2017-09-02,0613,Terra,MODIS,57,6.1,287.1,9,0
37.55,-119.516,310.7,2.9,1.6,2017-09-18,1814,Terra,MODIS,47,6.1,291.9,42.1,0
37.669,-119.515,310.3,4.5,2,2017-10-16,1051,Aqua,MODIS,80,6.1,278.1,124.1,0
35.572,-119.567,328,1.4,1.2,2017-09-17,1910,Terra,MODIS,36,6.1,312.2,20.5,0
35.806,-119.445,368.4,1.1,1,2017-10-01,2059,Aqua,MODIS,94,6.1,313.7,108.8,0
35.567,-119.462,316.5,1,1,2017-10-21,1858,Terra,MODIS,70,6.1,294,11.8,0
35.527,-119.424,319.6,1,1,2017-11-09,2105,Aqua,MODIS,76,6.1,299.3,12.9,0
35.596,-119.517,303,1.5,1.2,2017-12-21,0625,Terra,MODIS,52,6.1,274.1,18.7,0
35.595,-119.534,304.4,1.5,1.2,2017-12-21,0625,Terra,MODIS,60,6.1,273.3,20.1,0
35.564,-119.478,301.4,1.7,1.3,2017-12-21,1827,Terra,MODIS,44,6.1,281.3,13.9,0
35.563,-119.489,322.6,2.4,1.5,2017-12-21,2142,Aqua,MODIS,82,6.1,285.7,75.7,0
35.557,-119.494,327.8,2.4,1.5,2017-12-21,2142,Aqua,MODIS,85,6.1,286.2,96,0
37.408,-119.844,351.8,1,1,2017-09-04,0601,Terra,MODIS,100,6.1,299,63.7,0
37.419,-119.883,319.7,1.3,1.1,2017-10-03,1909,Terra,MODIS,77,6.1,296.3,19.2,0
37.409,-119.886,356.7,1.3,1.1,2017-10-03,1909,Terra,MODIS,98,6.1,298.5,102.4,0
37.546,-119.905,307.2,1.2,1.1,2018-01-23,1909,Terra,MODIS,65,6.1,283.9,13.4,0
37.542,-119.901,304.5,1.5,1.2,2018-01-23,2048,Aqua,MODIS,59,6.1,283.8,14.9,0
37.366,-119.867,310.3,1,1,2018-02-10,1857,Terra,MODIS,70,6.1,284.2,9.4,0
37.576,-119.876,301.5,1.1,1,2018-02-17,1903,Terra,MODIS,47,6.1,287.2,5.1,0
37.387,-119.91,301.4,1,1,2018-02-20,2113,Aqua,MODIS,47,6.1,283.5,5,0
37.565,-119.882,305.8,1,1,2018-02-20,2113,Aqua,MODIS,62,6.1,277.2,9.6,0
37.57,-119.879,300.8,1.3,1.1,2018-02-21,1839,Terra,MODIS,42,6.1,278.8,9.7,0
37.557,-119.873,306.7,2.4,1.5,2018-02-23,2143,Aqua,MODIS,64,6.1,273.8,38.7,0
37.556,-119.837,300.8,1.2,1.1,2018-02-24,1909,Terra,MODIS,41,6.1,274.6,11,0
37.467,-119.854,322.2,2.4,1.5,2018-06-15,2143,Aqua,MODIS,60,6.1,305.3,34.6,0
37.48,-119.856,319,2.4,1.5,2018-06-15,2143,Aqua,MODIS,29,6.1,303.8,24.6,0
37.475,-119.859,325.8,2.4,1.5,2018-06-15,2143,Aqua,MODIS,69,6.1,304.8,47.5,0
37.66,-119.6,335.5,1.3,1.1,2017-09-01,1909,Terra,MODIS,84,6.1,302.1,41.3,0
37.65,-119.601,319.4,1.1,1.1,2017-09-02,0613,Terra,MODIS,96,6.1,288.3,20.4,0
37.656,-119.595,324.8,1.1,1.1,2017-09-02,0613,Terra,MODIS,100,6.1,287.9,28.5,0
37.655,-119.608,325.5,1.1,1.1,2017-09-02,0613,Terra,MODIS,100,6.1,288.5,29.1,0
37.591,-119.596,340.5,1.6,1.2,2017-09-02,2130,Aqua,MODIS,85,6.1,299.8,70.6,0
37.647,-119.603,346.1,1.6,1.2,2017-09-02,2130,Aqua,MODIS,90,6.1,301.7,86.7,0
37.646,-119.609,336.1,1.6,1.2,2017-09-02,2130,Aqua,MODIS,60,6.1,300.9,54.1,0
37.657,-119.61,331.7,1.6,1.2,2017-09-02,2130,Aqua,MODIS,72,6.1,300.7,46.8,0
37.622,-119.604,301.2,3.4,1.7,2017-09-03,0518,Terra,MODIS,11,6.1,287.5,26.2,0
37.686,-119.595,321.5,1.1,1.1,2017-09-20,2118,Aqua,MODIS,60,6.1,287.4,19.8,0
37.66,-119.596,316.4,4.3,1.9,2017-10-16,2017,Aqua,MODIS,73,6.1,287.9,114.3,0
37.666,-119.608,330.7,3.9,1.8,2017-10-16,2155,Aqua,MODIS,83,6.1,290.1,220.9,0
34.208,-118.286,315.1,1.2,1.1,2017-09-02,0612,Terra,MODIS,79,6.1,299.4,7.7,0
34.205,-118.309,316.8,1.2,1.1,2017-09-02,0612,Terra,MODIS,82,6.1,295.4,9.6,0
34.219,-118.275,406.5,1.2,1.1,2017-09-02,0612,Terra,MODIS,100,6.1,304,360.4,0
34.216,-118.3,339.8,1.2,1.1,2017-09-02,0612,Terra,MODIS,100,6.1,300.6,45.4,0
34.213,-118.324,350.5,1.2,1.1,2017-09-02,0612,Terra,MODIS,100,6.1,282.6,71,0
34.228,-118.276,359.3,1.2,1.1,2017-09-02,0612,Terra,MODIS,100,6.1,301.2,98.6,0
34.227,-118.289,432.5,1.2,1.1,2017-09-02,0612,Terra,MODIS,100,6.1,318.6,630.3,0
34.225,-118.302,347.4,1.2,1.1,2017-09-02,0612,Terra,MODIS,100,6.1,305,63.2,0
34.223,-118.326,446.3,1.2,1.1,2017-09-02,0612,Terra,MODIS,100,6.1,302.7,819.1,0
34.22,-118.35,311.3,1.2,1.1,2017-09-02,0612,Terra,MODIS,55,6.1,275.6,6.6,0
34.237,-118.29,349.5,1.2,1.1,2017-09-02,0612,Terra,MODIS,100,6.1,300.5,69.5,0
34.231,-118.34,318.6,1.2,1.1,2017-09-02,0612,Terra,MODIS,35,6.1,278.4,13.2,0
34.238,-118.309,320.5,1.2,1.1,2017-09-02,0612,Terra,MODIS,0,6.1,298,17.2,0
34.236,-118.322,337.4,1.2,1.1,2017-09-02,0612,Terra,MODIS,100,6.1,288.3,43.5,0
34.247,-118.311,324.4,1.2,1.1,2017-09-02,0612,Terra,MODIS,0,6.1,292.6,22,0
34.246,-118.324,333.8,1.2,1.1,2017-09-02,0612,Terra,MODIS,100,6.1,289.4,36.8,0
34.231,-118.33,364.5,2.2,1.4,2017-09-02,1815,Terra,MODIS,100,6.1,305.2,264.9,0
34.226,-118.28,372.3,2.2,1.4,2017-09-02,1815,Terra,MODIS,100,6.1,306,338.4,0
34.218,-118.332,353.4,2.2,1.4,2017-09-02,1815,Terra,MODIS,96,6.1,303.2,174.1,0
34.245,-118.336,331.8,2.2,1.4,2017-09-02,1815,Terra,MODIS,53,6.1,305.1,51.3,0
34.243,-118.312,330.4,2.2,1.4,2017-09-02,1815,Terra,MODIS,48,6.1,305.8,47.9,0
34.241,-118.287,324.3,2.2,1.4,2017-09-02,1815,Terra,MODIS,19,6.1,303.2,23.3,0
34.232,-118.338,356.5,2.2,1.4,2017-09-02,1815,Terra,MODIS,98,6.1,304.6,196.7,0
34.226,-118.265,336.1,2.2,1.4,2017-09-02,1815,Terra,MODIS,80,6.1,305,68.6,0
34.219,-118.34,365.7,2.2,1.4,2017-09-02,1815,Terra,MODIS,100,6.1,303.6,275.4,0
34.213,-118.265,326,2.2,1.4,2017-09-02,1815,Terra,MODIS,59,6.1,305.9,26.8,0
34.236,-118.317,338.2,2.8,1.6,2017-09-02,1027,Aqua,MODIS,95,6.1,286.3,156.2,0
34.23,-118.29,324,2.8,1.6,2017-09-02,1027,Aqua,MODIS,0,6.1,291.8,69.6,0
34.246,-118.319,332.5,2.8,1.6,2017-09-02,1027,Aqua,MODIS,100,6.1,284.9,121.8,0
34.24,-118.291,320.3,2.8,1.6,2017-09-02,1027,Aqua,MODIS,0,6.1,289.2,53.5,0
34.232,-118.323,356.9,2.8,1.6,2017-09-02,1027,Aqua,MODIS,100,6.1,284.8,326.3,0
34.219,-118.327,337.5,2.8,1.6,2017-09-02,1027,Aqua,MODIS,100,6.1,289.8,156.4,0
34.208,-118.281,408.3,1.7,1.3,2017-09-02,2129,Aqua,MODIS,100,6.1,316.5,626.1,0
34.225,-118.337,402.4,1.7,1.3,2017-09-02,2129,Aqua,MODIS,100,6.1,315.2,525,0
34.224,-118.354,441.1,1.7,1.3,2017-09-02,2129,Aqua,MODIS,100,6.1,324.5,1252,0
34.222,-118.36,403.6,1.7,1.3,2017-09-02,2129,Aqua,MODIS,100,6.1,318.4,543.9,0
34.235,-118.344,353.7,1.7,1.3,2017-09-02,2129,Aqua,MODIS,72,6.1,288.8,104,0
34.245,-118.364,340.5,1.7,1.3,2017-09-02,2129,Aqua,MODIS,79,6.1,300.6,56.4,0
34.207,-118.275,307.3,3.5,1.8,2017-09-03,0517,Terra,MODIS,67,6.1,293.7,24.9,0
34.222,-118.33,308.5,3.6,1.8,2017-09-03,0517,Terra,MODIS,73,6.1,293.9,29.9,0
34.207,-118.292,352.4,1.2,1.1,2017-09-03,1858,Terra,MODIS,95,6.1,306.5,63.7,0
34.205,-118.28,361.3,1.2,1.1,2017-09-03,1858,Terra,MODIS,100,6.1,307.7,95.3,0
34.218,-118.342,359,1.4,1.2,2017-09-03,0932,Aqua,MODIS,100,6.1,298.1,133.9,0
34.216,-118.327,330.2,1.4,1.2,2017-09-03,0932,Aqua,MODIS,100,6.1,294,43.2,0
34.211,-118.279,339.4,1.4,1.2,2017-09-03,0932,Aqua,MODIS,100,6.1,293.6,66,0
34.209,-118.264,322.5,1.4,1.2,2017-09-03,0932,Aqua,MODIS,100,6.1,294.1,29,0
34.3,-118.345,377.9,1.4,1.2,2017-12-05,1827,Terra,MODIS,100,6.1,299.6,232.7,0
34.308,-118.31,385.1,2.7,1.6,2017-12-05,2142,Aqua,MODIS,100,6.1,292.9,743.5,0
